Brand: m-chapoutier-australia | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: m-dry                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lowenbrau            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: m-chapoutier         | URL:    35 | Term:     1 | Combined:         36/1 (3600.00%) | Missing:   -35 (-3500.00%)
Brand: lyres                | URL:    18 | Term:     1 | Combined:         19/1 (1900.00%) | Missing:   -18 (-1800.00%)
Brand: luxxdrops            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: luna-hueca           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: luminous             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lumen                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lumber-yak           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lulu-l-alouette      | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: luksusowa            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lucien-le-moine      | URL:     5 | Term:     1 | Combined:          6/1 (600.00%) | Missing:    -5 (-500.00%)
Brand: lucile               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: luca-bosio           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lowlander-botanicals | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lowburn-ferry        | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: love-delhi           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: love                 | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: louis-moreau         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: louis-auger          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lost-pippin          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lost-palms-brewing-c | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lost-palms           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lorenzo-inga-selecti | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lula-rum             | URL:     0 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lords-coffee         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lord-nelson          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: long-tall-cowboy     | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: loosen-barry         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: longleaf             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: london-no-1          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: long-island-tea-cocktail | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: loius-roederer       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: logann-s-hollow      | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lofoten-arctic-water | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: locatour             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: local-beverages      | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lloyd-brothers       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: loafer               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: living-koko          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: little-green         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: little-dragon        | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: listel               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lisa-mcguigan        | URL:     5 | Term:     1 | Combined:          6/1 (600.00%) | Missing:    -5 (-500.00%)
Brand: liquor-library       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: liquid-love          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: liquid-cocktail-solutions | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lion-brewery-ceylon- | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: liquid-cocktail-solu | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lindt-lindor         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lindor               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lindemans            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: limonce-             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: limnos-wines         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: limeburners          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lightning-minds      | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lightkeeper-s-way    | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lightfoot-sons       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: light-bodied-australian-reds | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: liefmans             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: leura-park-estate    | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: liberty              | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: leyda-reserva        | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: les-chiens           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: les-pagodes-de-cos   | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: leogate-estate-wines | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: les-anges            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: leira-pondal         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lello                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: legent               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: leikeim              | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lehmann-hesketh      | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: legami               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: ledaig               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: legacy-spirit-distilling-co | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: leaning-church-vineyard | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-petit-caillou     | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-pere-jules        | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-macchiole         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-mystere-du        | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-grand-roi         | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-grand-ballon      | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-filigare          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-domaine-d-henri   | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-domaine-dhenri    | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-filere            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-brun-de-neuville  | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-battistelle-monte | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-comte-de-mercy    | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: le-carredon          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: laurent-dufouleur    | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: laurance             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: laote                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lanique              | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lambrusco            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: landhaus             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: landbier             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: land-under           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lamborghini-wine     | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lamblin-and-fils     | URL:     3 | Term:     1 | Combined:          4/1 (400.00%) | Missing:    -3 (-300.00%)
Brand: lalla-gin            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lakes-folly          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lake-moodemere-estate | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: laica                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lagunitas            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: ladbroken-distilling-co- | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lagarde-bodega       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-zona              | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-vieille-ferme     | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-spinetta          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-riserva           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-progresiva        | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-pousse-d-or       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-pleiade           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-penca             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-parde-haut-bailly | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-parcelle          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-marca             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-mesa-y-los-amigos | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-gritona           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-fleur-de-thym     | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-grande-couronne   | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-ficelle-st-pourcain | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-esencia           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-cuvee-des-jean    | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-crema             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-couronne          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: laherte-freres       | URL:     0 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-cepa-del-pelajo   | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-care              | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lyv-wines            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: la-caravedo          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: lyv-rose             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: latelier-by-aramis-vineyards | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: l-avenir             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: l-eglise-saint-martin | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kostritzer           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kyoto                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kyro                 | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kweichow-moutai-town-cang | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kura-kujira          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kuro-kabuto          | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kupferberg           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kunizakari-japan-    | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kuna-ron             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: ktima-kelesidi       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: krupnikas            | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kronenbourg-1664     | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kreglinger           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kracher              | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: koshigoi             | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kopke                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: korudo               | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: korea-kaoliang       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: konishi              | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kona                 | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kono                 | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: koch-el-mezcal       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kommunity-brew       | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: kolka                | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
Brand: knocklofty           | URL:     1 | Term:     1 | Combined:          1/1 (100.00%) | Missing:     0 (  0.00%)
